"","Pasos","Dimension","Valor M","Tiempo"
"V4028","200","5",44,0.00492095947265625
"V4135","200","5",20,0.00314688682556152
"V4230","200","5",26,0.00685405731201172
"V4328","200","5",32,0.00311613082885742
"V4428","200","5",32,0.00347900390625
"V4528","200","5",32,0.00318408012390137
"V4628","200","5",30,0.0204010009765625
"V4728","200","5",38,0.00327897071838379
"V4828","200","5",41,0.00314998626708984
"V4928","200","5",23,0.00486993789672852
"V5028","200","5",41,0.00773096084594727
"V5135","200","5",30,0.00304698944091797
"V5230","200","5",20,0.00311779975891113
"V5328","200","5",31,0.00516605377197266
"V5428","200","5",28,0.00654101371765137
"V5528","200","5",59,0.00323700904846191
"V5628","200","5",39,0.00338983535766602
"V5728","200","5",24,0.00441503524780273
"V5828","200","5",39,0.00549006462097168
"V5928","200","5",32,0.00975894927978516
"V6028","200","5",26,0.00309109687805176
"V6135","200","5",30,0.00347995758056641
"V6230","200","5",26,0.00324583053588867
"V6328","200","5",27,0.00753998756408691
"V6428","200","5",22,0.00536203384399414
"V6528","200","5",22,0.00545716285705566
"V6628","200","5",18,0.00487303733825684
"V6728","200","5",22,0.00420284271240234
"V6828","200","5",33,0.00548219680786133
"V6928","200","5",16,0.00360298156738281
"V7028","200","5",40,0.00456404685974121
"V7135","200","5",24,0.00320911407470703
"V7230","200","5",27,0.0031888484954834
"V7328","200","5",24,0.00494885444641113
"V7428","200","5",19,0.00711297988891602
"V7528","200","5",16,0.00547194480895996
"V7628","200","5",28,0.00430011749267578
"V7728","200","5",28,0.00513005256652832
"V7828","200","5",24,0.00532197952270508
"V7928","200","5",40,0.00726199150085449
"V8028","200","5",36,0.00873303413391113
"V8135","200","5",32,0.00585389137268066
"V8230","200","5",21,0.00534510612487793
"V8328","200","5",36,0.00558209419250488
"V8428","200","5",22,0.00312209129333496
"V8528","200","5",32,0.0030970573425293
"V8628","200","5",26,0.00517988204956055
"V8728","200","5",16,0.00711703300476074
"V8828","200","5",16,0.00542688369750977
"V8928","200","5",27,0.00531792640686035
"V9028","200","5",27,0.00535297393798828
"V9135","200","5",20,0.00574302673339844
"V9230","200","5",28,0.00490617752075195
"V9328","200","5",30,0.00309896469116211
"V9428","200","5",40,0.00539207458496094
"V9528","200","5",33,0.0272121429443359
"V9628","200","5",18,0.00541806221008301
"V9728","200","5",27,0.00328516960144043
"V9828","200","5",34,0.00312304496765137
"V9928","200","5",36,0.0038299560546875
"V10028","200","5",29,0.00616312026977539
"V1136","200","6",27,0.00547313690185547
"V2136","200","6",33,0.00461196899414062
"V3136","200","6",32,0.00326800346374512
"V4136","200","6",43,0.00530505180358887
"V5136","200","6",30,0.0030360221862793
"V6136","200","6",25,0.00314903259277344
"V7136","200","6",36,0.0030970573425293
"V8136","200","6",22,0.0044100284576416
"V9136","200","6",22,0.00519204139709473
"V1029","200","6",40,0.00495195388793945
"V1137","200","6",29,0.00527501106262207
"V1231","200","6",25,0.00529193878173828
"V1329","200","6",28,0.00381803512573242
"V1429","200","6",27,0.00530910491943359
"V1529","200","6",29,0.00384616851806641
"V1629","200","6",28,0.0078270435333252
"V1729","200","6",20,0.00574994087219238
"V1829","200","6",27,0.00532007217407227
"V1929","200","6",34,0.00530195236206055
"V2029","200","6",23,0.00536894798278809
"V2137","200","6",29,0.00677895545959473
"V2231","200","6",21,0.00717782974243164
"V2329","200","6",13,0.00927615165710449
"V2429","200","6",26,0.00562310218811035
"V2529","200","6",30,0.0066218376159668
"V2629","200","6",24,0.00633597373962402
"V2729","200","6",28,0.00517606735229492
"V2829","200","6",19,0.00487613677978516
"V2929","200","6",32,0.00664901733398438
"V3029","200","6",22,0.00320291519165039
"V3137","200","6",34,0.00318694114685059
"V3231","200","6",30,0.00513100624084473
"V3329","200","6",36,0.00424504280090332
"V3429","200","6",25,0.00828886032104492
"V3529","200","6",14,0.00555109977722168
"V3629","200","6",28,0.00561785697937012
"V3729","200","6",48,0.00688695907592773
"V3829","200","6",17,0.00560808181762695
"V3929","200","6",22,0.00531101226806641
"V4029","200","6",29,0.00471806526184082
"V4137","200","6",28,0.00411581993103027
"V4231","200","6",24,0.00692892074584961
"V4329","200","6",30,0.00543785095214844
"V4429","200","6",35,0.0053560733795166
"V4529","200","6",30,0.00746703147888184
"V4629","200","6",27,0.00778818130493164
"V4729","200","6",28,0.00360202789306641
"V4829","200","6",40,0.00443100929260254
"V4929","200","6",32,0.004119873046875
"V5029","200","6",20,0.00581812858581543
"V5137","200","6",28,0.00388383865356445
"V5231","200","6",32,0.00376701354980469
"V5329","200","6",19,0.00723719596862793
"V5429","200","6",42,0.00816106796264648
"V5529","200","6",22,0.0054781436920166
"V5629","200","6",33,0.00515294075012207
"V5729","200","6",22,0.00528907775878906
"V5829","200","6",27,0.00684595108032227
"V5929","200","6",19,0.00484108924865723
"V6029","200","6",35,0.00516009330749512
"V6137","200","6",22,0.00340390205383301
"V6231","200","6",30,0.00549888610839844
"V6329","200","6",20,0.0047910213470459
"V6429","200","6",32,0.00473499298095703
"V6529","200","6",44,0.00307703018188477
"V6629","200","6",30,0.00307798385620117
"V6729","200","6",28,0.00415706634521484
"V6829","200","6",41,0.00813698768615723
"V6929","200","6",19,0.00548100471496582
"V7029","200","6",36,0.00558710098266602
"V7137","200","6",34,0.00690793991088867
"V7231","200","6",22,0.00528693199157715
"V7329","200","6",44,0.00385403633117676
"V7429","200","6",34,0.00477004051208496
"V7529","200","6",44,0.0069878101348877
"V7629","200","6",35,0.00542998313903809
"V7729","200","6",20,0.0055239200592041
"V7829","200","6",20,0.00542998313903809
"V7929","200","6",28,0.00821304321289062
"V8029","200","6",39,0.00306892395019531
"V8137","200","6",34,0.00498819351196289
"V8231","200","6",21,0.00553393363952637
"V8329","200","6",21,0.00717616081237793
"V8429","200","6",47,0.00539016723632812
"V8529","200","6",19,0.00519800186157227
"V8629","200","6",20,0.00730085372924805
"V8729","200","6",20,0.00735092163085938
"V8829","200","6",40,0.00716280937194824
"V8929","200","6",32,0.00351500511169434
"V9029","200","6",34,0.00429201126098633
"V9137","200","6",30,0.0110089778900146
"V9231","200","6",24,0.00486087799072266
"V9329","200","6",44,0.00452280044555664
"V9429","200","6",37,0.00805401802062988
"V9529","200","6",22,0.00510978698730469
"V9629","200","6",34,0.0061650276184082
"V9729","200","6",21,0.0030210018157959
"V9829","200","6",28,0.00303506851196289
"V9929","200","6",34,0.0031430721282959
"V10029","200","6",47,0.00698590278625488
"V1138","200","7",33,0.00335001945495605
"V2138","200","7",45,0.00444817543029785
"V3138","200","7",36,0.00351190567016602
"V4138","200","7",40,0.00659990310668945
"V5138","200","7",29,0.00347113609313965
"V6138","200","7",33,0.00491619110107422
"V7138","200","7",37,0.00783801078796387
"V8138","200","7",26,0.00537586212158203
"V9138","200","7",28,0.00565385818481445
"V1030","200","7",28,0.00304698944091797
"V1139","200","7",33,0.00305700302124023
"V1232","200","7",43,0.00537300109863281
"V1330","200","7",26,0.00637292861938477
"V1430","200","7",50,0.00303196907043457
"V1530","200","7",22,0.00315189361572266
"V1630","200","7",23,0.00391411781311035
"V1730","200","7",35,0.0069429874420166
"V1830","200","7",32,0.0052950382232666
"V1930","200","7",27,0.00507307052612305
"V2030","200","7",22,0.00310301780700684
"V2139","200","7",26,0.00524401664733887
"V2232","200","7",51,0.00462698936462402
"V2330","200","7",29,0.00375008583068848
"V2430","200","7",55,0.00494098663330078
"V2530","200","7",26,0.00482511520385742
"V2630","200","7",48,0.00330781936645508
"V2730","200","7",34,0.0053410530090332
"V2830","200","7",34,0.00531101226806641
"V2930","200","7",32,0.00522994995117188
"V3030","200","7",25,0.00530600547790527
"V3139","200","7",38,0.00524687767028809
"V3232","200","7",31,0.00453782081604004
"V3330","200","7",39,0.00310301780700684
"V3430","200","7",26,0.00536417961120605
"V3530","200","7",38,0.00523781776428223
"V3630","200","7",27,0.00537204742431641
"V3730","200","7",31,0.00670385360717773
"V3830","200","7",37,0.00304889678955078
"V3930","200","7",22,0.00316405296325684
"V4030","200","7",38,0.00311422348022461
"V4139","200","7",43,0.00615596771240234
"V4232","200","7",23,0.00527095794677734
"V4330","200","7",20,0.00536584854125977
"V4430","200","7",37,0.00416111946105957
"V4530","200","7",42,0.00423002243041992
"V4630","200","7",49,0.00307106971740723
"V4730","200","7",26,0.00467896461486816
"V4830","200","7",21,0.00534987449645996
"V4930","200","7",34,0.00414514541625977
"V5030","200","7",28,0.00356507301330566
"V5139","200","7",27,0.00475716590881348
"V5232","200","7",25,0.00465607643127441
"V5330","200","7",40,0.00390887260437012
"V5430","200","7",33,0.00430703163146973
"V5530","200","7",27,0.00537991523742676
"V5630","200","7",41,0.00462794303894043
"V5730","200","7",44,0.00308012962341309
"V5830","200","7",29,0.00615191459655762
"V5930","200","7",40,0.00303387641906738
"V6030","200","7",44,0.00314497947692871
"V6139","200","7",22,0.00319314002990723
"V6232","200","7",21,0.00421380996704102
"V6330","200","7",32,0.00304007530212402
"V6430","200","7",44,0.00310897827148438
"V6530","200","7",39,0.00583600997924805
"V6630","200","7",29,0.00440096855163574
"V6730","200","7",45,0.00380301475524902
"V6830","200","7",38,0.00533699989318848
"V6930","200","7",37,0.00513505935668945
"V7030","200","7",31,0.00407910346984863
"V7139","200","7",43,0.00475502014160156
"V7232","200","7",21,0.00537514686584473
"V7330","200","7",31,0.00527715682983398
"V7430","200","7",33,0.00334382057189941
"V7530","200","7",38,0.00311899185180664
"V7630","200","7",35,0.00415396690368652
"V7730","200","7",44,0.00437307357788086
"V7830","200","7",23,0.00539112091064453
"V7930","200","7",34,0.00532793998718262
"V8030","200","7",36,0.0071408748626709
"V8139","200","7",31,0.00537300109863281
"V8232","200","7",36,0.00543689727783203
"V8330","200","7",36,0.00429987907409668
"V8430","200","7",36,0.00687408447265625
"V8530","200","7",29,0.00309896469116211
"V8630","200","7",35,0.00958490371704102
"V8730","200","7",33,0.00479698181152344
"V8830","200","7",32,0.00718379020690918
"V8930","200","7",32,0.00463485717773438
"V9030","200","7",34,0.0106029510498047
"V9139","200","7",22,0.00542378425598145
"V9232","200","7",28,0.0069880485534668
"V9330","200","7",36,0.00356507301330566
"V9430","200","7",26,0.0052177906036377
"V9530","200","7",34,0.0038759708404541
"V9630","200","7",28,0.00322985649108887
"V9730","200","7",27,0.00405597686767578
"V9830","200","7",46,0.00283098220825195
"V9930","200","7",23,0.0028831958770752
"V10030","200","7",40,0.00288510322570801
"V1140","200","8",33,0.00497889518737793
"V2140","200","8",38,0.00302910804748535
"V3140","200","8",46,0.00389409065246582
"V4140","200","8",35,0.00532412528991699
"V5140","200","8",44,0.00572395324707031
"V6140","200","8",22,0.00531291961669922
"V7140","200","8",38,0.00543808937072754
"V8140","200","8",30,0.00518178939819336
"V9140","200","8",40,0.00416302680969238
"V1031","200","8",41,0.0031130313873291
"V1141","200","8",38,0.00307393074035645
"V1233","200","8",34,0.00309014320373535
"V1331","200","8",38,0.00433492660522461
"V1431","200","8",42,0.00331592559814453
"V1531","200","8",41,0.00305891036987305
"V1631","200","8",38,0.00311493873596191
"V1731","200","8",26,0.0044090747833252
"V1831","200","8",40,0.0051720142364502
"V1931","200","8",42,0.00306296348571777
"V2031","200","8",34,0.0134170055389404
"V2141","200","8",42,0.00531506538391113
"V2233","200","8",30,0.00550103187561035
"V2331","200","8",27,0.00312495231628418
"V2431","200","8",42,0.00307011604309082
"V2531","200","8",38,0.00338006019592285
"V2631","200","8",27,0.00571513175964355
"V2731","200","8",22,0.00365209579467773
"V2831","200","8",32,0.00314998626708984
"V2931","200","8",30,0.00483798980712891
"V3031","200","8",28,0.00453090667724609
"V3141","200","8",39,0.00312995910644531
"V3233","200","8",18,0.00343680381774902
"V3331","200","8",19,0.00785493850708008
"V3431","200","8",28,0.00536990165710449
"V3531","200","8",28,0.00496697425842285
"V3631","200","8",37,0.00420093536376953
"V3731","200","8",30,0.00324177742004395
"V3831","200","8",29,0.00628089904785156
"V3931","200","8",41,0.00542902946472168
"V4031","200","8",38,0.00310897827148438
"V4141","200","8",36,0.00427603721618652
"V4233","200","8",38,0.00468206405639648
"V4331","200","8",39,0.00542807579040527
"V4431","200","8",23,0.00512504577636719
"V4531","200","8",25,0.0127551555633545
"V4631","200","8",35,0.00542092323303223
"V4731","200","8",49,0.00553393363952637
"V4831","200","8",37,0.00549507141113281
"V4931","200","8",30,0.00457501411437988
"V5031","200","8",20,0.00305914878845215
"V5141","200","8",35,0.00344586372375488
"V5233","200","8",32,0.00526094436645508
"V5331","200","8",58,0.00703597068786621
"V5431","200","8",31,0.00545692443847656
"V5531","200","8",42,0.00556397438049316
"V5631","200","8",26,0.00582504272460938
"V5731","200","8",31,0.00452399253845215
"V5831","200","8",34,0.00498795509338379
"V5931","200","8",38,0.00542402267456055
"V6031","200","8",35,0.00396108627319336
"V6141","200","8",33,0.00307488441467285
"V6233","200","8",24,0.00519490242004395
"V6331","200","8",39,0.0030360221862793
"V6431","200","8",37,0.00326991081237793
"V6531","200","8",33,0.00314807891845703
"V6631","200","8",24,0.00391793251037598
"V6731","200","8",31,0.00284600257873535
"V6831","200","8",22,0.0070950984954834
"V6931","200","8",45,0.0054161548614502
"V7031","200","8",39,0.00533390045166016
"V7141","200","8",44,0.0064399242401123
"V7233","200","8",30,0.00417900085449219
"V7331","200","8",41,0.00531196594238281
"V7431","200","8",39,0.00535202026367188
"V7531","200","8",33,0.00545001029968262
"V7631","200","8",39,0.00748014450073242
"V7731","200","8",38,0.00537586212158203
"V7831","200","8",44,0.00307297706604004
"V7931","200","8",37,0.00363683700561523
"V8031","200","8",20,0.0057528018951416
"V8141","200","8",46,0.00354218482971191
"V8233","200","8",35,0.00545692443847656
"V8331","200","8",26,0.00442790985107422
"V8431","200","8",41,0.00314617156982422
"V8531","200","8",36,0.00429010391235352
"V8631","200","8",36,0.00313282012939453
"V8731","200","8",36,0.00341987609863281
"V8831","200","8",36,0.00317502021789551
"V8931","200","8",44,0.00706887245178223
"V9031","200","8",26,0.00392889976501465
"V9141","200","8",48,0.00460195541381836
"V9233","200","8",30,0.0052039623260498
"V9331","200","8",43,0.00725603103637695
"V9431","200","8",41,0.00548291206359863
"V9531","200","8",37,0.0054328441619873
"V9631","200","8",42,0.00537395477294922
"V9731","200","8",42,0.00425004959106445
"V9831","200","8",21,0.00306606292724609
"V9931","200","8",45,0.00306582450866699
"V10031","200","8",43,0.00328302383422852
